iter	MultiClass
10617	0.3845897
10618	0.3845848748
10619	0.3845808755
10620	0.3845760937
10621	0.3845675734
10622	0.3845647912
10623	0.3845622265
10624	0.3845535323
10625	0.3845484027
10626	0.3845367091
10627	0.3845318403
10628	0.384523407
10629	0.3845158431
10630	0.384509931
10631	0.3845046711
10632	0.3844982809
10633	0.3844922819
10634	0.3844845441
10635	0.3844797188
10636	0.384471981
10637	0.3844626782
10638	0.3844567662
10639	0.384452593
10640	0.3844429859
10641	0.3844395952
10642	0.3844289014
10643	0.3844255107
10644	0.3844177294
10645	0.3844045577
10646	0.3843980371
10647	0.3843889952
10648	0.384378823
10649	0.3843679553
10650	0.3843604783
10651	0.3843553487
10652	0.3843472632
10653	0.3843447418
10654	0.3843363954
10655	0.3843298748
10656	0.3843230499
10657	0.3843179203
10658	0.384311791
10659	0.384304966
10660	0.3842982715
10661	0.3842907076
10662	0.3842829698
10663	0.3842784923
10664	0.384265538
10665	0.3842503667
10666	0.3842435852
10667	0.3842352823
10668	0.3842264577
10669	0.3842194589
10670	0.3842111125
10671	0.3841965063
10672	0.3841942023
10673	0.3841889858
10674	0.3841845518
10675	0.3841703803
10676	0.3841664679
10677	0.3841563827
10678	0.3841460366
10679	0.3841324737
10680	0.3841281701
10681	0.3841240404
10682	0.3841209105
10683	0.3841084344
10684	0.3841005661
10685	0.384095567
10686	0.3840910026
10687	0.3840878727
10688	0.3840846993
10689	0.3840808738
10690	0.3840766572
10691	0.3840713537
10692	0.3840646158
10693	0.3840599644
10694	0.3840500096
10695	0.3840457494
10696	0.3840384898
10697	0.3840328386
10698	0.3840253181
10699	0.3840165805
10700	0.3840129289
10701	0.3840072777
10702	0.3840039739
10703	0.3839975837
10704	0.3839937148
10705	0.3839910196
10706	0.3839849772
10707	0.383980065
10708	0.3839718925
10709	0.3839675888
10710	0.383958373
10711	0.3839532869
10712	0.3839482008
10713	0.3839379417
10714	0.3839305082
10715	0.3839233355
10716	0.3839156412
10717	0.3839129895
10718	0.3839059037
10719	0.3838986006
10720	0.3838896021
10721	0.3838831685
10722	0.3838797343
10723	0.3838734745
10724	0.3838690404
10725	0.3838614765
10726	0.3838522172
10727	0.3838479136
10728	0.3838428275
10729	0.3838365677
10730	0.3838333944
10731	0.3838310035
10732	0.3838232222
10733	0.3838158321
10734	0.3838128761
10735	0.3838085725
10736	0.383798835
10737	0.3837928795
10738	0.3837854895
10739	0.383780273
10740	0.3837755347
10741	0.3837651017
10742	0.383763102
10743	0.3837573639
10744	0.3837512779
10745	0.3837455833
10746	0.3837368021
10747	0.3837262822
10748	0.3837192399
10749	0.3837135887
10750	0.3837028079
10751	0.3836958961
10752	0.3836869846
10753	0.3836819419
10754	0.3836760734
10755	0.3836709003
10756	0.3836658577
10757	0.3836555551
10758	0.3836495562
10759	0.3836424269
10760	0.3836350369
10761	0.383632646
10762	0.3836264732
10763	0.3836203872
10764	0.3836117365
10765	0.3835987388
10766	0.3835919573
10767	0.3835844368
10768	0.3835757427
10769	0.383569309
10770	0.3835643533
10771	0.3835598324
10772	0.3835512686
10773	0.38354327
10774	0.3835390098
10775	0.383533489
10776	0.3835271858
10777	0.383520839
10778	0.3835122318
10779	0.3835097539
10780	0.3835053199
10781	0.383498495
10782	0.3834910615
10783	0.383488801
10784	0.3834847147
10785	0.3834770639
10786	0.3834704998
10787	0.3834644139
10788	0.3834603276
10789	0.3834556327
10790	0.3834477645
10791	0.3834351145
10792	0.3834322889
10793	0.383427681
10794	0.3834242903
10795	0.383418726
10796	0.3834099884
10797	0.3834044676
10798	0.3834008595
10799	0.3833968602
10800	0.3833908177
10801	0.3833873835
10802	0.3833828191
10803	0.3833781677
10804	0.3833679521
10805	0.3833571278
10806	0.3833512593
10807	0.3833457819
10808	0.3833408697
10809	0.3833347403
10810	0.3833228728
10811	0.3833111357
10812	0.3833064843
10813	0.3832929214
10814	0.3832879222
10815	0.3832831839
10816	0.3832769241
10817	0.3832746202
10818	0.3832680126
10819	0.3832588837
10820	0.3832512763
10821	0.3832421909
10822	0.3832359746
10823	0.3832291497
10824	0.3832258024
10825	0.3832191514
10826	0.3832118917
10827	0.3832015892
10828	0.3831994156
10829	0.3831947642
10830	0.3831860701
10831	0.3831793756
10832	0.3831696816
10833	0.3831595094
10834	0.383151076
10835	0.383148207
10836	0.3831439033
10837	0.3831381652
10838	0.3831319054
10839	0.3831251239
10840	0.3831171688
10841	0.3831132129
10842	0.3831061707
10843	0.3831039536
10844	0.3831016497
10845	0.3830963462
10846	0.3830917383
10847	0.3830843918
10848	0.383080349
10849	0.3830696117
10850	0.3830597438
10851	0.3830521364
10852	0.3830485718
10853	0.3830451811
10854	0.3830383561
10855	0.3830323137
10856	0.3830256192
10857	0.3830200984
10858	0.3830146211
10859	0.3830078396
10860	0.3830032317
10861	0.3829921032
10862	0.3829839307
10863	0.382974454
10864	0.3829688463
10865	0.3829643688
10866	0.3829581959
10867	0.3829539358
10868	0.3829466761
10869	0.3829411119
10870	0.3829372864
10871	0.3829336784
10872	0.3829271577
10873	0.3829180289
10874	0.38291416
10875	0.3829077263
10876	0.3829009014
10877	0.3828928158
10878	0.3828875993
10879	0.382879818
10880	0.3828758621
10881	0.3828651248
10882	0.3828578217
10883	0.3828513881
10884	0.3828459107
10885	0.3828412594
10886	0.3828280442
10887	0.3828238276
10888	0.382812786
10889	0.3828044396
10890	0.3827916591
10891	0.382784443
10892	0.3827745751
10893	0.382767185
10894	0.3827624033
10895	0.382753883
10896	0.3827474928
10897	0.3827404505
10898	0.3827318867
10899	0.382724062
10900	0.3827155852
10901	0.3827071083
10902	0.3827041523
10903	0.3827011094
10904	0.3826939801
10905	0.3826891984
10906	0.3826832429
10907	0.3826767657
10908	0.3826703755
10909	0.3826668543
10910	0.3826640722
10911	0.382659899
10912	0.3826541609
10913	0.3826423803
10914	0.3826395547
10915	0.3826317299
10916	0.3826242529
10917	0.3826147763
10918	0.3826056474
10919	0.382595084
10920	0.3825869549
10921	0.3825792606
10922	0.3825680451
10923	0.3825589597
10924	0.382554004
10925	0.3825442231
10926	0.3825373547
10927	0.3825306602
10928	0.382526487
10929	0.3825165322
10930	0.3825116634
10931	0.3825077511
10932	0.3825037952
10933	0.3824981005
10934	0.3824941447
10935	0.3824867547
10936	0.3824784952
10937	0.3824746263
10938	0.3824677144
10939	0.3824652801
10940	0.3824606287
10941	0.3824539776
10942	0.3824462398
10943	0.3824376326
10944	0.3824300687
10945	0.3824266345
10946	0.3824205486
10947	0.3824162884
10948	0.3824124195
10949	0.382405725
10950	0.3823990305
10951	0.3823875977
10952	0.3823815117
10953	0.382375165
10954	0.3823719482
10955	0.3823605588
10956	0.3823531253
10957	0.3823420837
10958	0.3823368672
10959	0.3823260864
10960	0.3823144797
10961	0.3823100022
10962	0.3823029165
10963	0.3822986563
10964	0.382296222
10965	0.3822897013
10966	0.3822844848
10967	0.3822731824
10968	0.3822673138
10969	0.382263358
10970	0.3822563592
10971	0.3822513166
10972	0.3822440135
10973	0.3822395795
10974	0.382228364
10975	0.3822166268
10976	0.3822133231
10977	0.3822090195
10978	0.382199934
10979	0.3821930222
10980	0.3821852844
10981	0.3821755469
10982	0.3821728082
10983	0.3821678091
10984	0.3821635055
10985	0.382159767
10986	0.3821547678
10987	0.3821518553
10988	0.3821449434
10989	0.3821379012
10990	0.3821339888
10991	0.3821213822
10992	0.3821188175
10993	0.3821077759
10994	0.382104646
10995	0.3820919959
10996	0.3820857796
10997	0.3820774332
10998	0.3820749554
10999	0.3820722602
11000	0.3820655657
11001	0.3820600014
11002	0.3820556978
11003	0.3820473514
11004	0.3820450909
11005	0.3820385703
11006	0.3820320931
11007	0.3820267462
11008	0.3820209211
11009	0.3820142701
11010	0.3820083146
11011	0.3820057063
11012	0.3820004898
11013	0.3819956211
11014	0.3819836231
11015	0.381974842
11016	0.3819686692
11017	0.381960714
11018	0.3819575406
11019	0.381953237
11020	0.381946499
11021	0.3819396741
11022	0.3819336317
11023	0.3819293715
11024	0.3819267198
11025	0.381919721
11026	0.3819150262
11027	0.3819112007
11028	0.3819034194
11029	0.3819022892
11030	0.3818974639
11031	0.3818892045
11032	0.3818865962
11033	0.3818814667
11034	0.3818751634
11035	0.3818680342
11036	0.3818634263
11037	0.3818592965
11038	0.3818551233
11039	0.3818517761
11040	0.3818433427
11041	0.3818351268
11042	0.381830997
11043	0.3818294755
11044	0.3818223029
11045	0.3818165647
11046	0.3818080444
11047	0.3817995676
11048	0.3817930035
11049	0.3817875262
11050	0.3817783538
11051	0.3817712246
11052	0.3817648344
11053	0.381761009
11054	0.3817546188
11055	0.3817474461
11056	0.3817450986
11057	0.3817394909
11058	0.3817308837
11059	0.3817277103
11060	0.3817219722
11061	0.3817144517
11062	0.3817041926
11063	0.3816995412
11064	0.3816937161
11065	0.3816874563
11066	0.3816825006
11067	0.3816775015
11068	0.3816703723
11069	0.3816622867
11070	0.3816582874
11071	0.381652158
11072	0.3816470719
11073	0.381640247
11074	0.3816365085
11075	0.3816307703
11076	0.3816258147
11077	0.3816194679
11078	0.3816112954
11079	0.3816049487
11080	0.3815986019
11081	0.3815911684
11082	0.3815856041
11083	0.3815789966
11084	0.3815726063
11085	0.3815666508
11086	0.3815615648
11087	0.3815536531
11088	0.3815501754
11089	0.381547741
11090	0.3815317438
11091	0.3815229626
11092	0.3815162681
11093	0.3815042702
11094	0.3815016619
11095	0.3814944458
11096	0.3814884468
11097	0.3814813611
11098	0.3814724495
11099	0.3814612775
11100	0.3814555394
11101	0.381446454
11102	0.3814430632
11103	0.3814358471
11104	0.3814264574
11105	0.3814221538
11106	0.381417285
11107	0.3814105471
11108	0.3814042438
11109	0.3813973319
11110	0.3813860295
11111	0.381381552
11112	0.3813746836
11113	0.381368163
11114	0.3813597296
11115	0.3813512528
11116	0.3813397331
11117	0.3813344296
11118	0.3813320822
11119	0.3813265179
11120	0.3813175629
11121	0.3813143026
11122	0.3813093904
11123	0.3813025655
11124	0.381294306
11125	0.3812859596
11126	0.3812777002
11127	0.3812755701
11128	0.3812681366
11129	0.3812648328
11130	0.3812532696
11131	0.3812456187
11132	0.3812374462
11133	0.3812350118
11134	0.3812258829
11135	0.3812207099
11136	0.3812114941
11137	0.3811976269
11138	0.3811919757
11139	0.3811862375
11140	0.3811797169
11141	0.3811673712
11142	0.3811598072
11143	0.3811523303
11144	0.381148983
11145	0.3811440273
11146	0.3811349419
11147	0.3811288995
11148	0.3811241612
11149	0.3811168581
11150	0.3811132065
11151	0.3811059469
11152	0.3811017737
11153	0.381092384
11154	0.3810884716
11155	0.3810843419
11156	0.3810733003
11157	0.3810688662
11158	0.3810599982
11159	0.3810555207
11160	0.3810474351
11161	0.381045392
11162	0.3810423056
11163	0.381033481
11164	0.3810296121
11165	0.381022309
11166	0.3810167447
11167	0.3810119194
11168	0.3810095285
11169	0.3810035296
11170	0.381002095
11171	0.3809984
11172	0.3809917055
11173	0.3809874454
11174	0.3809798814
11175	0.3809734043
11176	0.3809631017
11177	0.3809526687
11178	0.3809477565
11179	0.3809430616
11180	0.3809352369
11181	0.3809305855
11182	0.3809249343
11183	0.3809176312
11184	0.3809098499
11185	0.3808998516
11186	0.3808959392
11187	0.3808912444
11188	0.3808825502
11189	0.3808786813
11190	0.3808757688
11191	0.3808665095
11192	0.3808589456
11193	0.3808509469
11194	0.3808439046
11195	0.3808407313
11196	0.3808298201
11197	0.3808256904
11198	0.380818822
11199	0.3808136055
11200	0.3808077369
11201	0.3807985211
11202	0.3807923048
11203	0.3807833932
11204	0.3807756554
11205	0.380768874
11206	0.3807570934
11207	0.3807497468
11208	0.3807447911
11209	0.380738227
11210	0.3807301415
11211	0.3807217081
11212	0.3807206213
11213	0.3807146224
11214	0.3807094059
11215	0.3807063194
11216	0.3806980165
11217	0.3806953648
11218	0.3806900613
11219	0.3806766723
11220	0.380673412
11221	0.3806601969
11222	0.3806565453
11223	0.3806534589
11224	0.3806493726
11225	0.3806418522
11226	0.3806378529
11227	0.3806336362
11228	0.3806246377
11229	0.3806174216
11230	0.3806125963
11231	0.3806019025
11232	0.3805989465
11233	0.3805918172
11234	0.3805846446
11235	0.3805815147
11236	0.3805763851
11237	0.3805655174
11238	0.3805597358
11239	0.3805554756
11240	0.380546738
11241	0.3805353921
11242	0.3805253938
11243	0.3805184819
11244	0.3805118744
11245	0.380506397
11246	0.3804970943
11247	0.3804891826
11248	0.3804829663
11249	0.3804775324
11250	0.3804749241
11251	0.3804720116
11252	0.3804650128
11253	0.3804537104
11254	0.3804491894
11255	0.3804400171
11256	0.3804294971
11257	0.3804254978
11258	0.3804203248
11259	0.3804089789
11260	0.3804048057
11261	0.3804003282
11262	0.3803973722
11263	0.3803922426
11264	0.3803880259
11265	0.3803861567
11266	0.3803773756
11267	0.3803726807
11268	0.3803683336
11269	0.3803605958
11270	0.3803555967
11271	0.3803508149
11272	0.3803452941
11273	0.3803416426
11274	0.3803314704
11275	0.3803260365
11276	0.3803210808
11277	0.3803100827
11278	0.380299954
11279	0.3802936073
11280	0.3802864346
11281	0.3802822614
11282	0.3802766971
11283	0.3802736542
11284	0.3802686985
11285	0.3802635255
11286	0.3802576134
11287	0.380249267
11288	0.3802408337
11289	0.3802372256
11290	0.3802304876
11291	0.3802206197
11292	0.3802174464
11293	0.3802117952
11294	0.380208361
11295	0.3801987974
11296	0.3801952762
11297	0.3801871472
11298	0.3801768446
11299	0.3801672375
11300	0.3801647162
11301	0.3801564568
11302	0.3801473279
11303	0.3801440241
11304	0.3801379817
11305	0.3801330695
11306	0.3801274617
11307	0.3801193761
11308	0.3801125078
11309	0.380106248
11310	0.3800992491
11311	0.3800939457
11312	0.3800861644
11313	0.3800801654
11314	0.380070428
11315	0.3800660374
11316	0.3800572998
11317	0.3800526484
11318	0.3800467364
11319	0.3800414764
11320	0.3800332169
11321	0.3800309999
11322	0.3800201757
11323	0.380014481
11324	0.3800111338
11325	0.3800062215
11326	0.3800027004
11327	0.3799993532
11328	0.379995093
11329	0.3799886159
11330	0.3799759658
11331	0.3799707059
11332	0.3799628376
11333	0.3799576211
11334	0.3799534045
11335	0.3799486227
11336	0.3799446668
11337	0.3799382332
11338	0.3799277132
11339	0.3799155848
11340	0.3799074993
11341	0.3798986747
11342	0.3798936755
11343	0.3798861986
11344	0.3798735051
11345	0.3798637241
11346	0.3798592901
11347	0.3798532477
11348	0.379846727
11349	0.3798390762
11350	0.3798301646
11351	0.3798244265
11352	0.3798212096
11353	0.3798126024
11354	0.3798107332
11355	0.379805734
11356	0.3798004741
11357	0.379793823
11358	0.3797867807
11359	0.379776739
11360	0.3797708704
11361	0.3797642194
11362	0.3797524388
11363	0.3797459182
11364	0.3797421362
11365	0.379737137
11366	0.3797322683
11367	0.3797258781
11368	0.379720053
11369	0.3797154451
11370	0.3797117935
11371	0.3797007519
11372	0.379697622
11373	0.3796897104
11374	0.3796839722
11375	0.3796749303
11376	0.3796673663
11377	0.3796557596
11378	0.379653673
11379	0.3796474567
11380	0.3796422402
11381	0.3796362847
11382	0.3796270254
11383	0.3796210699
11384	0.3796125496
11385	0.3796004647
11386	0.379597074
11387	0.3795894231
11388	0.3795803377
11389	0.3795676877
11390	0.3795623408
11391	0.3795531684
11392	0.379545561
11393	0.379543344
11394	0.3795343456
11395	0.3795289987
11396	0.3795168703
11397	0.3795130449
11398	0.3795060026
11399	0.3794971345
11400	0.3794929179
11401	0.3794795723
11402	0.3794738776
11403	0.3794679221
11404	0.3794642271
11405	0.3794601843
11406	0.3794510554
11407	0.379448708
11408	0.3794424047
11409	0.3794362754
11410	0.3794282333
11411	0.3794227125
11412	0.3794153224
11413	0.3794111927
11414	0.3794047155
11415	0.3793981514
11416	0.3793855884
11417	0.3793736339
11418	0.379366722
11419	0.3793576366
11420	0.3793528983
11421	0.379349638
11422	0.3793447258
11423	0.3793352491
11424	0.3793294675
11425	0.3793232077
11426	0.3793181216
11427	0.3793153829
11428	0.379307167
11429	0.3792998639
11430	0.3792976034
11431	0.379291387
11432	0.3792881267
11433	0.3792819973
11434	0.3792730858
11435	0.3792666521
11436	0.379258697
11437	0.3792531327
11438	0.3792478727
11439	0.3792413521
11440	0.3792370485
11441	0.379230354
11442	0.3792200514
11443	0.379213922
11444	0.379209401
11445	0.3792044454
11446	0.3791990115
11447	0.3791929691
11448	0.3791881438
11449	0.3791831447
11450	0.3791737549
11451	0.3791673213
11452	0.3791618005
11453	0.3791542365
11454	0.3791537149
11455	0.3791448034
11456	0.3791399781
11457	0.3791367178
11458	0.3791343269
11459	0.3791257197
11460	0.3791219812
11461	0.3791113743
11462	0.3791052014
11463	0.3790972897
11464	0.3790862047
11465	0.3790795971
11466	0.3790761194
11467	0.3790701639
11468	0.379066295
11469	0.3790550361
11470	0.3790528625
11471	0.3790494283
11472	0.3790450378
11473	0.3790418644
11474	0.3790361697
11475	0.3790315184
11476	0.3790241283
11477	0.3790149125
11478	0.3790110436
11479	0.3790058706
11480	0.3790039144
11481	0.3789963504
11482	0.3789890473
11483	0.3789840917
11484	0.3789790925
11485	0.3789766147
11486	0.3789729197
11487	0.3789696594
11488	0.3789674858
11489	0.3789620085
11490	0.3789555748
11491	0.3789487933
11492	0.3789387951
11493	0.3789311442
11494	0.3789251017
11495	0.3789196679
11496	0.3789152339
11497	0.3789020187
11498	0.3788962806
11499	0.3788871952
11500	0.3788815874
11501	0.3788759797
11502	0.3788682854
11503	0.3788571568
11504	0.3788499407
11505	0.3788442894
11506	0.3788321176
11507	0.3788291616
11508	0.3788205978
11509	0.3788111647
11510	0.3788060351
11511	0.3787992971
11512	0.3787916028
11513	0.3787870818
11514	0.3787836042
11515	0.378780822
11516	0.3787731712
11517	0.3787642162
11518	0.3787548699
11519	0.3787497838
11520	0.3787466974
11521	0.3787370904
11522	0.3787340474
11523	0.3787260053
11524	0.3787214843
11525	0.3787172677
11526	0.3787101819
11527	0.3787060956
11528	0.3786999663
11529	0.3786881422
11530	0.3786858382
11531	0.3786788829
11532	0.3786723188
11533	0.3786649722
11534	0.3786574952
11535	0.3786538872
11536	0.37864741
11537	0.3786438889
11538	0.3786379768
11539	0.3786323691
11540	0.3786268483
11541	0.3786161979
11542	0.378613155
11543	0.3786023307
11544	0.3785936366
11545	0.3785896373
11546	0.3785832471
11547	0.3785802476
11548	0.3785763352
11549	0.3785699884
11550	0.3785578166
11551	0.3785519046
11552	0.378542341
11553	0.3785381678
11554	0.3785316906
11555	0.3785239528
11556	0.3785136068
11557	0.3785039997
11558	0.3784965227
11559	0.3784906976
11560	0.3784804385
11561	0.3784747873
11562	0.3784679189
11563	0.3784639196
11564	0.3784504002
11565	0.3784444012
11566	0.3784413148
11567	0.3784389239
11568	0.3784322728
11569	0.3784227527
11570	0.3784162321
11571	0.3784131457
11572	0.3784088855
11573	0.3784027996
11574	0.3783941489
11575	0.3783840202
11576	0.3783804991
11577	0.3783756738
11578	0.3783706746
11579	0.3783643714
11580	0.3783560684
11581	0.3783498521
11582	0.3783398973
11583	0.3783371152
11584	0.3783283775
11585	0.3783220742
11586	0.3783149016
11587	0.3783105545
11588	0.37830599
11589	0.3783012517
11590	0.3782974263
11591	0.3782894276
11592	0.3782854283
11593	0.3782775601
11594	0.3782656926
11595	0.3782594328
11596	0.3782518254
11597	0.3782467393
11598	0.3782404795
11599	0.3782341762
11600	0.3782310463
11601	0.3782215697
11602	0.3782170487
11603	0.3782127016
11604	0.3782083545
11605	0.3781976607
11606	0.3781937918
11607	0.378185967
11608	0.3781811852
11609	0.3781762296
11610	0.3781718825
11611	0.3781661009
11612	0.378162145
11613	0.3781528423
11614	0.3781398445
11615	0.3781374101
11616	0.3781318458
11617	0.3781261512
11618	0.3781192393
11619	0.3781149357
11620	0.3781091975
11621	0.3781007642
11622	0.3780962432
11623	0.378086071
11624	0.3780821152
11625	0.378072682
11626	0.3780643356
11627	0.3780579019
11628	0.3780546416
11629	0.3780486861
11630	0.3780454258
11631	0.3780354275
11632	0.3780305588
11633	0.3780234296
11634	0.3780142137
11635	0.3780095624
11636	0.3780057804
11637	0.3779986512
11638	0.3779911307
11639	0.3779834364
11640	0.37798035
11641	0.3779744814
11642	0.3779693953
11643	0.3779651352
11644	0.3779608316
11645	0.3779554846
11646	0.3779480946
11647	0.3779429216
11648	0.3779356185
11649	0.3779319669
11650	0.3779274459
11651	0.3779200559
11652	0.377913231
11653	0.3779074059
11654	0.3779038413
11655	0.3779019286
11656	0.3778965817
11657	0.3778906261
11658	0.3778844098
11659	0.3778787151
11660	0.3778752375
11661	0.3778697601
11662	0.3778607617
11663	0.3778549366
11664	0.3778493288
11665	0.3778348965
11666	0.3778248982
11667	0.3778187688
11668	0.3778141609
11669	0.3778075968
11670	0.3777992504
11671	0.3777958597
11672	0.3777935123
11673	0.3777843834
11674	0.3777809057
11675	0.3777777758
11676	0.3777669516
11677	0.3777631262
11678	0.3777589095
11679	0.3777527366
11680	0.3777453466
11681	0.3777388694
11682	0.3777354352
11683	0.3777304796
11684	0.3777245241
11685	0.3777188294
11686	0.3777031799
11687	0.3777000935
11688	0.3776968331
11689	0.3776927904
11690	0.3776890084
11691	0.3776838354
11692	0.3776779668
11693	0.3776726199
11694	0.3776684467
11695	0.3776644039
11696	0.377657492
11697	0.3776455375
11698	0.3776410601
11699	0.3776309313
11700	0.3776274537
11701	0.3776193681
11702	0.3776134561
11703	0.3776088482
11704	0.377603936
11705	0.3775946332
11706	0.3775924162
11707	0.3775886777
11708	0.3775784186
11709	0.3775736368
11710	0.3775682899
11711	0.3775582046
11712	0.3775503364
11713	0.377533774
11714	0.3775297747
11715	0.3775210805
11716	0.3775150381
11717	0.3775102563
11718	0.377508474
11719	0.3775008231
11720	0.3774968673
11721	0.3774910422
11722	0.3774859996
11723	0.3774803484
11724	0.3774703066
11725	0.3774654813
11726	0.3774579174
11727	0.3774530487
11728	0.3774493102
11729	0.3774427461
11730	0.3774363559
11731	0.3774285311
11732	0.3774218801
11733	0.3774185763
11734	0.3774076216
11735	0.3774007967
11736	0.3773960584
11737	0.3773905376
11738	0.3773871469
11739	0.3773792787
11740	0.3773713235
11741	0.3773668895
11742	0.3773556305
11743	0.3773498489
11744	0.3773400245
11745	0.3773349819
11746	0.3773266355
11747	0.3773230274
11748	0.3773140724
11749	0.3773128552
11750	0.3773055521
11751	0.3772961624
11752	0.3772899026
11753	0.377286338
11754	0.3772754703
11755	0.3772726012
11756	0.3772653416
11757	0.3772607771
11758	0.3772520395
11759	0.3772456058
11760	0.3772346946
11761	0.3772303476
11762	0.3772180453
11763	0.3772116986
11764	0.3772054822
11765	0.3771964838
11766	0.377192441
11767	0.3771845293
11768	0.3771780521
11769	0.377170097
11770	0.3771643153
11771	0.3771595336
11772	0.3771495787
11773	0.3771479268
11774	0.3771434059
11775	0.3771359724
11776	0.3771316253
11777	0.3771256263
11778	0.3771160192
11779	0.377105934
11780	0.3771012392
11781	0.3770971964
11782	0.3770927623
11783	0.3770851115
11784	0.3770785474
11785	0.3770702879
11786	0.3770635499
11787	0.3770604635
11788	0.3770539863
11789	0.3770465528
11790	0.3770372935
11791	0.3770301209
11792	0.3770232959
11793	0.3770146887
11794	0.3770109502
11795	0.3770069074
11796	0.3769962571
11797	0.3769914753
11798	0.3769861718
11799	0.3769827811
11800	0.3769741304
11801	0.3769676967
11802	0.376959872
11803	0.3769500041
11804	0.3769358326
11805	0.3769302683
11806	0.3769204439
11807	0.3769140102
11808	0.3769025774
11809	0.3768954482
11810	0.3768896666
11811	0.3768834502
11812	0.3768801899
11813	0.3768697135
11814	0.3768654968
11815	0.3768608454
11816	0.376855542
11817	0.3768523686
11818	0.3768465435
11819	0.3768388057
11820	0.3768294595
11821	0.3768246342
11822	0.3768182005
11823	0.3768116364
11824	0.3768067677
11825	0.3768018555
11826	0.3767989864
11827	0.3767946828
11828	0.3767887708
11829	0.3767792072
11830	0.376774208
11831	0.3767681221
11832	0.3767627317
11833	0.3767586455
11834	0.3767515162
11835	0.3767456042
11836	0.3767402138
11837	0.3767329107
11838	0.3767263901
11839	0.3767200434
11840	0.376710132
11841	0.3767010031
11842	0.3766893964
11843	0.376685571
11844	0.376681137
11845	0.3766760074
11846	0.3766724863
11847	0.3766637921
11848	0.3766615316
11849	0.3766505335
11850	0.3766468385
11851	0.3766413177
11852	0.3766355795
11853	0.376631102
11854	0.3766234946
11855	0.3766207125
11856	0.3766130181
11857	0.3766054107
11858	0.3765964123
11859	0.3765907176
11860	0.3765835449
11861	0.3765768939
11862	0.3765727641
11863	0.3765688518
11864	0.3765672433
11865	0.3765568973
11866	0.3765508983
11867	0.3765418998
11868	0.3765351184
11869	0.3765281196
11870	0.3765239464
11871	0.3765189907
11872	0.3765121658
11873	0.3765056886
11874	0.3764975161
11875	0.3764901261
11876	0.376482823
11877	0.3764793453
11878	0.3764673474
11879	0.3764567839
11880	0.3764503937
11881	0.3764454815
11882	0.3764411779
11883	0.3764357875
11884	0.3764269629
11885	0.3764220073
11886	0.3764173124
11887	0.3764134435
11888	0.3764041842
11889	0.376397881
11890	0.3763927079
11891	0.3763853179
11892	0.3763820576
11893	0.3763755804
11894	0.3763691467
11895	0.3763572357
11896	0.3763478025
11897	0.3763430642
11898	0.3763358481
11899	0.3763313271
11900	0.3763257194
11901	0.3763227633
11902	0.3763182424
11903	0.3763145474
11904	0.3763036362
11905	0.3762956375
11906	0.3762897255
11907	0.3762804662
11908	0.3762739021
11909	0.3762710765
11910	0.3762617738
11911	0.3762554705
11912	0.3762466459
11913	0.3762418206
11914	0.3762380821
11915	0.3762326048
11916	0.3762284316
11917	0.3762226935
11918	0.3762152165
11919	0.3762091306
11920	0.3762046096
11921	0.3761990453
11922	0.37618683
11923	0.3761783967
11924	0.3761672247
11925	0.3761633992
11926	0.3761605736
11927	0.3761521403
11928	0.3761440112
11929	0.37613623
11930	0.3761282313
11931	0.3761251014
11932	0.3761212325
11933	0.3761180157
11934	0.3761152335
11935	0.3761087564
11936	0.3761013229
11937	0.3760967584
11938	0.3760885859
11939	0.3760844997
11940	0.3760779356
11941	0.3760709802
11942	0.3760649813
11943	0.3760579825
11944	0.3760536354
11945	0.3760466366
11946	0.3760438979
11947	0.3760374207
11948	0.3760343343
11949	0.3760263791
11950	0.376020641
11951	0.3760138595
11952	0.3760067738
11953	0.3760006444
11954	0.375997471
11955	0.3759903853
11956	0.3759832995
11957	0.3759780396
11958	0.3759723884
11959	0.3759663024
11960	0.3759623031
11961	0.3759561737
11962	0.3759511311
11963	0.3759466971
11964	0.3759390897
11965	0.3759340906
11966	0.3759232663
11967	0.3759190496
11968	0.3759091383
11969	0.3758974012
11970	0.3758915326
11971	0.3758787087
11972	0.3758715795
11973	0.3758617116
11974	0.3758574949
11975	0.3758486269
11976	0.3758455405
11977	0.3758362377
11978	0.375829804
11979	0.3758235877
11980	0.3758174583
11981	0.3758063298
11982	0.3758006785
11983	0.37578955
11984	0.3757848117
11985	0.3757758567
11986	0.3757675103
11987	0.3757577728
11988	0.3757539474
11989	0.3757353853
11990	0.3757305601
11991	0.375725474
11992	0.3757195185
11993	0.3757100853
11994	0.3757011303
11995	0.3756976092
11996	0.3756922623
11997	0.3756868719
11998	0.3756775257
11999	0.3756700921
12000	0.3756603547
12001	0.3756563554
12002	0.3756497043
12003	0.3756428359
12004	0.3756356198
12005	0.3756282732
12006	0.3756238826
12007	0.3756205354
12008	0.3756164926
12009	0.3756097981
12010	0.3756004084
12011	0.3755958005
12012	0.3755879323
12013	0.3755804987
12014	0.3755724566
12015	0.3755705439
12016	0.3755604587
12017	0.3755549814
12018	0.3755464176
12019	0.3755438963
12020	0.3755372453
12021	0.3755356803
12022	0.3755294205
12023	0.3755241605
12024	0.3755198134
12025	0.3755153359
12026	0.375507033
12027	0.3755018165
12028	0.3754963827
12029	0.3754890361
