iter	Passed	Remaining
5925	37612	95674
5926	37618	95668
5927	37624	95661
5928	37631	95656
5929	37638	95650
5930	37644	95643
5931	37650	95635
5932	37656	95629
5933	37663	95624
5934	37668	95615
5935	37674	95608
5936	37680	95601
5937	37687	95596
5938	37694	95590
5939	37699	95582
5940	37705	95575
5941	37712	95568
5942	37719	95564
5943	37726	95558
5944	37731	95551
5945	37738	95545
5946	37744	95538
5947	37750	95532
5948	37756	95525
5949	37763	95519
5950	37769	95512
5951	37775	95506
5952	37782	95499
5953	37788	95494
5954	37795	95488
5955	37802	95483
5956	37808	95476
5957	37814	95468
5958	37820	95462
5959	37827	95456
5960	37833	95450
5961	37840	95444
5962	37845	95436
5963	37852	95430
5964	37858	95424
5965	37864	95417
5966	37870	95410
5967	37876	95403
5968	37883	95398
5969	37890	95392
5970	37896	95385
5971	37902	95379
5972	37908	95371
5973	37914	95364
5974	37920	95356
5975	37927	95351
5976	37934	95346
5977	37940	95339
5978	37946	95331
5979	37952	95324
5980	37958	95319
5981	37965	95312
5982	37970	95304
5983	37977	95298
5984	37983	95292
5985	37990	95287
5986	37997	95282
5987	38004	95277
5988	38013	95277
5989	38019	95270
5990	38025	95264
5991	38032	95258
5992	38038	95251
5993	38044	95244
5994	38050	95238
5995	38057	95232
5996	38063	95225
5997	38069	95218
5998	38075	95211
5999	38082	95206
6000	38089	95201
6001	38095	95195
6002	38102	95188
6003	38108	95181
6004	38114	95175
6005	38121	95170
6006	38128	95164
6007	38134	95157
6008	38140	95151
6009	38146	95145
6010	38153	95139
6011	38159	95132
6012	38165	95125
6013	38172	95119
6014	38178	95113
6015	38184	95105
6016	38191	95100
6017	38197	95093
6018	38203	95086
6019	38209	95079
6020	38215	95072
6021	38223	95069
6022	38229	95063
6023	38235	95056
6024	38241	95049
6025	38248	95042
6026	38254	95036
6027	38260	95029
6028	38266	95022
6029	38273	95016
6030	38279	95010
6031	38286	95005
6032	38292	94998
6033	38298	94990
6034	38304	94983
6035	38311	94978
6036	38317	94972
6037	38323	94964
6038	38329	94958
6039	38336	94951
6040	38342	94946
6041	38348	94939
6042	38355	94933
6043	38360	94924
6044	38367	94918
6045	38373	94912
6046	38379	94905
6047	38387	94901
6048	38393	94894
6049	38399	94887
6050	38405	94879
6051	38411	94873
6052	38418	94870
6053	38425	94864
6054	38432	94858
6055	38438	94852
6056	38444	94845
6057	38451	94839
6058	38457	94832
6059	38464	94828
6060	38470	94821
6061	38477	94817
6062	38485	94813
6063	38492	94810
6064	38499	94804
6065	38506	94799
6066	38512	94792
6067	38519	94786
6068	38526	94783
6069	38534	94780
6070	38541	94775
6071	38548	94772
6072	38555	94767
6073	38562	94762
6074	38569	94756
6075	38575	94750
6076	38582	94745
6077	38592	94747
6078	38600	94744
6079	38607	94739
6080	38614	94736
6081	38622	94733
6082	38628	94727
6083	38635	94722
6084	38642	94716
6085	38649	94711
6086	38655	94704
6087	38661	94697
6088	38667	94691
6089	38673	94684
6090	38680	94679
6091	38687	94673
6092	38693	94666
6093	38698	94657
6094	38705	94651
6095	38711	94645
6096	38718	94639
6097	38724	94632
6098	38729	94624
6099	38736	94617
6100	38742	94611
6101	38748	94605
6102	38755	94598
6103	38761	94593
6104	38767	94586
6105	38773	94579
6106	38780	94573
6107	38787	94567
6108	38794	94564
6109	38802	94561
6110	38810	94558
6111	38819	94560
6112	38827	94555
6113	38834	94552
6114	38842	94549
6115	38849	94544
6116	38856	94540
6117	38866	94542
6118	38876	94545
6119	38884	94542
6120	38891	94538
6121	38900	94536
6122	38908	94535
6123	38916	94533
6124	38923	94527
6125	38929	94520
6126	38935	94514
6127	38942	94509
6128	38949	94504
6129	38955	94497
6130	38961	94490
6131	38968	94484
6132	38975	94479
6133	38981	94473
6134	38987	94465
6135	38993	94458
6136	38999	94452
6137	39005	94445
6138	39012	94439
6139	39018	94433
6140	39025	94426
6141	39031	94421
6142	39038	94416
6143	39045	94411
6144	39051	94404
6145	39058	94398
6146	39065	94392
6147	39071	94386
6148	39078	94382
6149	39085	94376
6150	39090	94368
6151	39097	94363
6152	39104	94358
6153	39112	94354
6154	39117	94346
6155	39124	94341
6156	39131	94336
6157	39138	94330
6158	39144	94325
6159	39152	94321
6160	39159	94317
6161	39166	94311
6162	39173	94307
6163	39180	94302
6164	39187	94296
6165	39194	94291
6166	39200	94285
6167	39206	94278
6168	39213	94274
6169	39222	94272
6170	39229	94268
6171	39235	94262
6172	39242	94257
6173	39248	94250
6174	39255	94245
6175	39262	94241
6176	39269	94235
6177	39276	94229
6178	39283	94224
6179	39293	94228
6180	39301	94225
6181	39308	94219
6182	39314	94212
6183	39320	94205
6184	39327	94200
6185	39333	94194
6186	39339	94188
6187	39346	94181
6188	39352	94175
6189	39359	94170
6190	39365	94163
6191	39371	94156
6192	39378	94151
6193	39386	94149
6194	39394	94145
6195	39401	94140
6196	39409	94138
6197	39417	94135
6198	39423	94128
6199	39429	94122
6200	39437	94118
6201	39443	94111
6202	39449	94104
6203	39455	94098
6204	39462	94093
6205	39470	94089
6206	39476	94084
6207	39482	94076
6208	39488	94069
6209	39495	94063
6210	39502	94058
6211	39508	94053
6212	39515	94046
6213	39521	94040
6214	39527	94033
6215	39534	94027
6216	39540	94021
6217	39546	94013
6218	39552	94006
6219	39559	94001
6220	39566	93997
6221	39573	93991
6222	39579	93983
6223	39584	93975
6224	39591	93970
6225	39597	93963
6226	39604	93957
6227	39610	93950
6228	39616	93943
6229	39623	93939
6230	39630	93933
6231	39635	93925
6232	39642	93918
6233	39649	93913
6234	39655	93907
6235	39662	93902
6236	39667	93893
6237	39674	93888
6238	39680	93879
6239	39686	93873
6240	39692	93865
6241	39698	93859
6242	39705	93854
6243	39711	93847
6244	39719	93844
6245	39725	93838
6246	39731	93830
6247	39738	93825
6248	39744	93819
6249	39751	93812
6250	39756	93805
6251	39763	93798
6252	39770	93794
6253	39776	93787
6254	39783	93781
6255	39789	93775
6256	39795	93768
6257	39802	93763
6258	39809	93757
6259	39815	93751
6260	39821	93744
6261	39827	93737
6262	39834	93730
6263	39840	93724
6264	39846	93717
6265	39852	93710
6266	39859	93704
6267	39865	93698
6268	39871	93691
6269	39877	93684
6270	39884	93678
6271	39890	93671
6272	39896	93663
6273	39903	93658
6274	39910	93654
6275	39917	93648
6276	39923	93643
6277	39930	93637
6278	39936	93630
6279	39943	93625
6280	39950	93619
6281	39956	93614
6282	39963	93608
6283	39969	93600
6284	39975	93594
6285	39982	93588
6286	39988	93581
6287	39993	93573
6288	40001	93569
6289	40007	93563
6290	40014	93556
6291	40019	93549
6292	40026	93543
6293	40032	93536
6294	40039	93530
6295	40045	93523
6296	40051	93516
6297	40058	93511
6298	40065	93507
6299	40071	93499
6300	40077	93493
6301	40083	93485
6302	40090	93479
6303	40096	93472
6304	40101	93464
6305	40107	93457
6306	40114	93451
6307	40120	93445
6308	40126	93438
6309	40132	93431
6310	40139	93426
6311	40146	93420
6312	40152	93414
6313	40159	93408
6314	40165	93401
6315	40172	93397
6316	40178	93390
6317	40185	93383
6318	40191	93377
6319	40198	93371
6320	40203	93363
6321	40209	93355
6322	40216	93350
6323	40222	93343
6324	40228	93337
6325	40234	93330
6326	40241	93323
6327	40247	93317
6328	40254	93312
6329	40260	93305
6330	40266	93297
6331	40272	93290
6332	40279	93285
6333	40285	93278
6334	40291	93272
6335	40297	93264
6336	40303	93256
6337	40309	93248
6338	40314	93241
6339	40321	93236
6340	40328	93229
6341	40335	93226
6342	40341	93219
6343	40348	93213
6344	40355	93208
6345	40363	93206
6346	40369	93199
6347	40376	93193
6348	40383	93189
6349	40389	93182
6350	40395	93175
6351	40401	93168
6352	40408	93163
6353	40414	93155
6354	40420	93147
6355	40425	93139
6356	40432	93133
6357	40438	93127
6358	40444	93120
6359	40451	93113
6360	40457	93106
6361	40463	93099
6362	40468	93091
6363	40474	93084
6364	40480	93076
6365	40486	93068
6366	40492	93062
6367	40498	93054
6368	40504	93048
6369	40510	93041
6370	40516	93033
6371	40522	93025
6372	40528	93018
6373	40534	93011
6374	40541	93007
6375	40548	93000
6376	40554	92994
6377	40564	92996
6378	40571	92992
6379	40577	92985
6380	40583	92978
6381	40590	92972
6382	40596	92966
6383	40603	92959
6384	40610	92954
6385	40615	92947
6386	40622	92942
6387	40630	92939
6388	40637	92934
6389	40644	92929
6390	40650	92921
6391	40657	92916
6392	40663	92909
6393	40669	92903
6394	40676	92896
6395	40682	92889
6396	40688	92884
6397	40696	92879
6398	40702	92872
6399	40708	92865
6400	40715	92860
6401	40723	92857
6402	40730	92853
6403	40736	92847
6404	40743	92841
6405	40749	92834
6406	40755	92828
6407	40762	92822
6408	40768	92815
6409	40775	92809
6410	40782	92804
6411	40788	92797
6412	40794	92791
6413	40800	92784
6414	40807	92778
6415	40813	92770
6416	40819	92763
6417	40825	92757
6418	40831	92750
6419	40837	92743
6420	40843	92736
6421	40850	92730
6422	40856	92722
6423	40861	92714
6424	40867	92708
6425	40874	92701
6426	40879	92693
6427	40885	92686
6428	40892	92679
6429	40897	92672
6430	40904	92666
6431	40909	92657
6432	40916	92651
6433	40922	92643
6434	40927	92636
6435	40933	92629
6436	40939	92621
6437	40945	92613
6438	40951	92606
6439	40958	92601
6440	40965	92596
6441	40972	92591
6442	40980	92588
6443	40987	92584
6444	40994	92579
6445	41001	92575
6446	41007	92567
6447	41013	92560
6448	41020	92556
6449	41027	92549
6450	41033	92542
6451	41039	92535
6452	41045	92528
6453	41051	92521
6454	41057	92514
6455	41063	92507
6456	41069	92500
6457	41075	92493
6458	41082	92487
6459	41087	92479
6460	41093	92472
6461	41099	92465
6462	41105	92456
6463	41111	92448
6464	41116	92441
6465	41123	92435
6466	41129	92428
6467	41135	92421
6468	41140	92413
6469	41147	92406
6470	41153	92399
6471	41159	92392
6472	41165	92385
6473	41171	92377
6474	41177	92371
6475	41184	92365
6476	41190	92358
6477	41196	92351
6478	41201	92343
6479	41207	92335
6480	41213	92328
6481	41221	92325
6482	41227	92319
6483	41234	92312
6484	41239	92304
6485	41245	92297
6486	41252	92291
6487	41258	92285
6488	41264	92277
6489	41270	92270
6490	41276	92263
6491	41282	92256
6492	41288	92248
6493	41294	92240
6494	41299	92232
6495	41305	92224
6496	41310	92216
6497	41316	92209
6498	41322	92202
6499	41329	92195
6500	41335	92188
6501	41340	92180
6502	41346	92173
6503	41352	92164
6504	41358	92157
6505	41364	92150
6506	41370	92144
6507	41376	92136
6508	41381	92128
6509	41387	92120
6510	41393	92114
6511	41399	92107
6512	41406	92100
6513	41412	92093
6514	41417	92085
6515	41424	92078
6516	41430	92072
6517	41436	92066
6518	41443	92059
6519	41448	92051
6520	41454	92044
6521	41460	92037
6522	41466	92029
6523	41472	92022
6524	41478	92015
6525	41484	92007
6526	41490	92000
6527	41495	91992
6528	41501	91985
6529	41507	91977
6530	41513	91970
6531	41519	91964
6532	41525	91956
6533	41532	91951
6534	41538	91944
6535	41544	91936
6536	41550	91929
6537	41556	91923
6538	41563	91916
6539	41569	91909
6540	41575	91902
6541	41581	91896
6542	41588	91892
6543	41595	91886
6544	41601	91879
6545	41607	91873
6546	41615	91868
6547	41624	91868
6548	41630	91862
6549	41637	91856
6550	41643	91849
6551	41650	91844
6552	41657	91838
6553	41663	91833
6554	41669	91826
6555	41675	91818
6556	41682	91813
6557	41688	91807
6558	41695	91800
6559	41701	91794
6560	41707	91787
6561	41714	91782
6562	41721	91777
6563	41728	91773
6564	41736	91769
6565	41746	91770
6566	41752	91764
6567	41759	91760
6568	41765	91752
6569	41772	91747
6570	41778	91740
6571	41784	91733
6572	41791	91727
6573	41797	91720
6574	41803	91714
6575	41810	91709
6576	41817	91703
6577	41824	91698
6578	41831	91692
6579	41838	91687
6580	41844	91681
6581	41851	91676
6582	41858	91670
6583	41865	91666
6584	41871	91659
6585	41877	91652
6586	41883	91646
6587	41890	91640
6588	41897	91634
6589	41903	91629
6590	41910	91623
6591	41917	91617
6592	41924	91612
6593	41930	91606
6594	41937	91600
6595	41943	91594
6596	41950	91589
6597	41957	91583
6598	41964	91578
6599	41970	91571
6600	41976	91564
6601	41983	91560
6602	41989	91553
6603	41995	91545
6604	42001	91538
6605	42007	91530
6606	42012	91522
6607	42018	91515
6608	42024	91508
6609	42030	91501
6610	42037	91494
6611	42042	91487
6612	42048	91479
6613	42054	91472
6614	42059	91463
6615	42065	91455
6616	42071	91447
6617	42076	91439
6618	42082	91431
6619	42088	91424
6620	42094	91416
6621	42100	91409
6622	42106	91404
6623	42113	91398
6624	42119	91392
6625	42125	91385
6626	42132	91378
6627	42138	91371
6628	42143	91363
6629	42149	91356
6630	42155	91348
6631	42161	91342
6632	42167	91334
6633	42173	91326
6634	42179	91319
6635	42185	91312
6636	42190	91304
6637	42196	91297
6638	42203	91292
6639	42210	91286
6640	42215	91278
6641	42222	91271
6642	42228	91264
6643	42234	91257
6644	42239	91249
6645	42245	91242
6646	42252	91235
6647	42258	91229
6648	42264	91222
6649	42271	91216
6650	42276	91209
6651	42284	91204
6652	42289	91197
6653	42295	91189
6654	42301	91182
6655	42309	91178
6656	42315	91171
6657	42321	91164
6658	42328	91159
6659	42334	91152
6660	42340	91146
6661	42347	91140
6662	42353	91133
6663	42360	91128
6664	42366	91120
6665	42371	91112
6666	42378	91106
6667	42384	91100
6668	42390	91092
6669	42396	91085
6670	42402	91079
6671	42408	91071
6672	42415	91065
6673	42421	91059
6674	42427	91053
6675	42434	91047
6676	42441	91041
6677	42446	91033
6678	42452	91025
6679	42458	91018
6680	42465	91012
6681	42471	91006
6682	42477	91000
6683	42484	90993
6684	42489	90986
6685	42495	90978
6686	42501	90971
6687	42508	90966
6688	42515	90960
6689	42521	90953
6690	42527	90946
6691	42532	90938
6692	42539	90933
6693	42546	90928
6694	42552	90920
6695	42558	90914
6696	42565	90907
6697	42572	90904
6698	42579	90898
6699	42585	90890
6700	42592	90886
6701	42598	90879
6702	42604	90873
6703	42612	90869
6704	42617	90861
6705	42624	90854
6706	42629	90846
6707	42636	90840
6708	42642	90832
6709	42648	90827
6710	42657	90826
6711	42664	90820
6712	42670	90813
6713	42676	90806
6714	42681	90798
6715	42687	90790
6716	42694	90784
6717	42700	90778
6718	42706	90770
6719	42712	90764
6720	42718	90756
6721	42723	90748
6722	42730	90741
6723	42736	90734
6724	42742	90727
6725	42747	90720
6726	42754	90713
6727	42760	90706
6728	42765	90698
6729	42771	90691
6730	42777	90683
6731	42782	90675
6732	42788	90667
6733	42794	90660
6734	42800	90653
6735	42806	90646
6736	42813	90640
6737	42819	90634
6738	42825	90626
6739	42831	90620
6740	42838	90613
6741	42851	90623
6742	42878	90659
6743	42905	90697
6744	42943	90756
6745	43021	90902
6746	43052	90947
6747	43058	90941
6748	43064	90934
6749	43071	90929
6750	43078	90923
6751	43085	90918
6752	43092	90913
6753	43099	90908
6754	43105	90900
6755	43111	90894
6756	43119	90890
6757	43125	90884
6758	43132	90878
6759	43138	90871
6760	43144	90865
6761	43151	90860
6762	43158	90854
6763	43165	90848
6764	43171	90843
6765	43178	90836
6766	43184	90829
6767	43191	90824
6768	43198	90819
6769	43205	90814
6770	43211	90806
6771	43218	90801
6772	43224	90795
6773	43231	90789
6774	43237	90783
6775	43243	90776
6776	43250	90770
6777	43257	90764
6778	43263	90757
6779	43269	90750
6780	43274	90742
6781	43280	90734
6782	43286	90727
6783	43292	90719
6784	43299	90714
6785	43304	90706
6786	43310	90699
6787	43316	90692
6788	43322	90684
6789	43328	90676
6790	43333	90668
6791	43339	90660
6792	43345	90653
6793	43351	90646
6794	43357	90638
6795	43363	90631
6796	43368	90623
6797	43374	90616
6798	43380	90608
6799	43387	90603
6800	43392	90594
6801	43398	90587
6802	43404	90579
6803	43410	90571
6804	43415	90563
6805	43420	90554
6806	43426	90546
6807	43431	90537
6808	43437	90530
6809	43443	90523
6810	43448	90514
6811	43453	90505
6812	43460	90499
6813	43465	90490
6814	43470	90482
6815	43476	90473
6816	43481	90464
6817	43486	90456
6818	43493	90449
6819	43498	90441
6820	43504	90433
6821	43509	90425
6822	43515	90418
6823	43521	90411
6824	43527	90403
6825	43533	90396
6826	43538	90387
6827	43544	90380
6828	43550	90372
6829	43556	90364
6830	43561	90356
6831	43567	90348
6832	43572	90339
6833	43577	90331
6834	43583	90323
6835	43588	90314
6836	43594	90307
6837	43600	90299
6838	43605	90291
6839	43611	90284
6840	43617	90276
6841	43623	90268
6842	43629	90261
6843	43634	90253
6844	43640	90245
6845	43646	90237
6846	43652	90230
6847	43658	90224
6848	43664	90217
6849	43670	90209
6850	43676	90201
6851	43681	90194
6852	43687	90186
6853	43693	90178
6854	43699	90171
6855	43704	90162
6856	43710	90155
6857	43718	90153
6858	43725	90147
6859	43730	90138
6860	43736	90130
6861	43741	90122
6862	43747	90114
6863	43752	90105
6864	43758	90098
6865	43763	90089
6866	43769	90081
6867	43775	90074
6868	43780	90066
6869	43786	90058
6870	43792	90050
6871	43797	90043
6872	43803	90034
6873	43808	90026
6874	43814	90018
6875	43819	90009
6876	43824	90001
6877	43830	89993
6878	43835	89984
6879	43841	89976
6880	43846	89968
6881	43852	89959
6882	43857	89951
6883	43863	89943
6884	43868	89934
6885	43873	89925
6886	43879	89918
6887	43884	89910
6888	43890	89902
6889	43896	89896
6890	43902	89888
6891	43908	89880
6892	43914	89873
6893	43920	89866
6894	43926	89858
6895	43931	89851
6896	43937	89844
6897	43943	89836
6898	43950	89831
6899	43957	89825
6900	43962	89817
6901	43968	89810
6902	43975	89804
6903	43981	89797
6904	43987	89790
6905	43993	89783
6906	43998	89775
6907	44004	89767
6908	44009	89758
6909	44015	89750
6910	44020	89742
6911	44026	89734
6912	44032	89726
6913	44038	89719
6914	44043	89710
6915	44049	89703
6916	44054	89695
6917	44059	89686
6918	44065	89678
6919	44070	89669
6920	44076	89662
6921	44082	89655
6922	44088	89647
6923	44094	89640
6924	44099	89632
6925	44105	89625
6926	44111	89617
6927	44116	89609
6928	44122	89601
6929	44129	89595
6930	44135	89588
6931	44140	89580
6932	44145	89571
6933	44151	89563
6934	44156	89555
6935	44162	89547
6936	44168	89539
6937	44174	89532
6938	44179	89524
6939	44185	89516
6940	44190	89507
6941	44196	89500
6942	44201	89492
6943	44207	89484
6944	44213	89476
6945	44219	89469
6946	44224	89461
6947	44229	89452
6948	44235	89445
6949	44240	89436
6950	44246	89428
6951	44252	89420
6952	44257	89412
6953	44263	89404
6954	44268	89396
6955	44274	89388
6956	44279	89379
6957	44285	89373
6958	44291	89366
6959	44297	89358
6960	44303	89350
6961	44308	89342
6962	44314	89334
6963	44319	89327
6964	44325	89318
6965	44331	89311
6966	44336	89303
6967	44342	89296
6968	44349	89289
6969	44354	89282
6970	44360	89274
6971	44366	89267
6972	44373	89261
6973	44379	89254
6974	44384	89246
6975	44391	89240
6976	44397	89233
6977	44402	89225
6978	44408	89218
6979	44415	89212
6980	44421	89205
6981	44427	89199
6982	44433	89191
6983	44439	89184
6984	44445	89177
6985	44452	89172
6986	44458	89165
6987	44464	89157
6988	44470	89151
6989	44476	89144
6990	44482	89136
6991	44488	89130
6992	44494	89123
6993	44500	89115
6994	44506	89108
6995	44513	89102
6996	44519	89095
6997	44525	89088
6998	44531	89081
6999	44536	89073
7000	44542	89065
7001	44548	89058
7002	44554	89050
7003	44559	89042
7004	44564	89034
7005	44570	89026
7006	44576	89019
7007	44582	89011
7008	44587	89003
7009	44593	88995
7010	44598	88987
7011	44604	88979
7012	44609	88971
7013	44615	88964
7014	44621	88956
7015	44627	88949
7016	44633	88941
7017	44638	88933
7018	44644	88925
7019	44650	88919
7020	44656	88911
7021	44662	88904
7022	44668	88897
7023	44673	88889
7024	44679	88881
7025	44685	88874
7026	44691	88867
7027	44696	88859
7028	44702	88851
7029	44708	88844
7030	44714	88836
7031	44719	88829
7032	44726	88822
7033	44731	88814
7034	44738	88810
7035	44745	88804
7036	44751	88797
7037	44758	88791
7038	44764	88784
7039	44769	88776
7040	44775	88768
7041	44781	88760
7042	44786	88752
7043	44792	88745
7044	44798	88737
7045	44803	88730
7046	44809	88723
7047	44815	88715
7048	44821	88707
7049	44827	88700
7050	44832	88692
7051	44838	88684
7052	44844	88677
7053	44849	88669
7054	44855	88662
7055	44861	88654
7056	44866	88646
7057	44872	88639
7058	44878	88631
7059	44884	88623
7060	44889	88616
7061	44895	88608
7062	44901	88600
7063	44906	88593
7064	44912	88585
7065	44917	88577
7066	44923	88570
7067	44929	88562
7068	44935	88555
7069	44941	88548
7070	44947	88541
7071	44953	88534
7072	44959	88526
7073	44964	88518
7074	44970	88511
7075	44976	88503
7076	44981	88495
7077	44987	88487
7078	44993	88480
7079	44998	88472
7080	45004	88465
7081	45010	88457
7082	45015	88448
7083	45021	88442
7084	45027	88434
7085	45033	88428
7086	45039	88420
7087	45045	88412
7088	45050	88404
7089	45056	88397
7090	45061	88389
7091	45067	88381
7092	45073	88373
7093	45078	88365
7094	45084	88357
7095	45089	88349
7096	45095	88341
7097	45101	88334
7098	45106	88326
7099	45112	88317
7100	45117	88309
7101	45123	88302
7102	45128	88294
7103	45134	88287
7104	45140	88279
7105	45146	88273
7106	45152	88265
7107	45158	88257
7108	45163	88250
7109	45169	88243
7110	45175	88235
7111	45181	88228
7112	45186	88220
7113	45191	88211
7114	45197	88203
7115	45202	88195
7116	45208	88186
7117	45213	88179
7118	45219	88171
7119	45224	88163
7120	45230	88155
7121	45235	88147
7122	45241	88139
7123	45247	88131
7124	45252	88123
7125	45258	88116
7126	45264	88108
7127	45269	88100
7128	45275	88092
7129	45280	88084
7130	45286	88076
7131	45291	88068
7132	45297	88060
7133	45302	88052
7134	45308	88044
7135	45313	88036
7136	45319	88028
7137	45324	88021
7138	45330	88013
7139	45336	88005
7140	45341	87997
7141	45347	87989
7142	45352	87981
7143	45358	87973
7144	45363	87966
7145	45369	87958
7146	45375	87950
7147	45381	87943
7148	45386	87936
7149	45392	87927
7150	45398	87921
7151	45404	87913
7152	45409	87905
7153	45415	87897
7154	45420	87888
7155	45425	87880
7156	45431	87872
7157	45436	87864
7158	45441	87855
7159	45446	87847
7160	45452	87838
7161	45458	87831
7162	45463	87824
7163	45470	87817
7164	45475	87810
7165	45481	87802
7166	45487	87794
7167	45492	87786
7168	45498	87778
7169	45504	87771
7170	45509	87763
7171	45515	87755
7172	45520	87747
7173	45525	87739
7174	45531	87731
7175	45537	87723
7176	45542	87716
7177	45548	87707
7178	45554	87700
7179	45559	87693
7180	45565	87685
7181	45571	87678
7182	45577	87672
7183	45583	87665
7184	45589	87657
7185	45595	87650
7186	45600	87642
7187	45606	87634
7188	45612	87627
7189	45618	87620
7190	45623	87612
7191	45629	87604
7192	45634	87596
7193	45640	87589
7194	45646	87581
7195	45652	87575
7196	45658	87567
7197	45663	87559
7198	45669	87552
7199	45675	87545
7200	45681	87538
7201	45687	87530
7202	45693	87523
7203	45698	87514
7204	45704	87506
7205	45709	87499
7206	45715	87491
7207	45720	87483
7208	45726	87475
7209	45732	87468
7210	45737	87460
7211	45743	87452
7212	45748	87444
7213	45753	87435
7214	45759	87428
7215	45765	87421
7216	45771	87413
7217	45777	87407
7218	45783	87399
7219	45788	87392
7220	45797	87389
7221	45804	87384
7222	45810	87377
7223	45815	87369
7224	45821	87361
7225	45826	87353
7226	45832	87345
7227	45837	87337
7228	45843	87329
7229	45848	87322
7230	45854	87314
7231	45860	87306
7232	45866	87299
7233	45872	87292
7234	45877	87284
7235	45883	87276
7236	45888	87268
7237	45894	87261
7238	45900	87254
7239	45906	87246
7240	45911	87238
7241	45916	87230
7242	45922	87223
7243	45928	87215
7244	45934	87208
7245	45939	87199
7246	45944	87192
7247	45950	87183
7248	45956	87176
7249	45961	87168
7250	45967	87161
7251	45973	87154
7252	45978	87146
7253	45984	87138
7254	45990	87131
7255	45995	87122
7256	46001	87115
7257	46007	87108
7258	46012	87100
7259	46018	87092
7260	46023	87084
7261	46029	87076
7262	46035	87069
7263	46041	87062
7264	46047	87055
7265	46052	87047
7266	46058	87039
7267	46063	87032
7268	46069	87024
7269	46075	87016
7270	46080	87009
7271	46086	87001
7272	46091	86993
7273	46098	86986
7274	46103	86979
7275	46109	86972
7276	46115	86964
7277	46121	86958
7278	46127	86950
7279	46132	86941
7280	46137	86933
7281	46143	86926
7282	46149	86918
7283	46154	86911
7284	46160	86904
7285	46166	86896
7286	46172	86889
7287	46177	86881
7288	46183	86873
7289	46189	86866
7290	46194	86858
7291	46201	86852
7292	46206	86844
7293	46212	86836
7294	46218	86829
7295	46223	86822
7296	46230	86815
7297	46235	86807
7298	46241	86799
7299	46246	86791
7300	46252	86784
7301	46258	86777
7302	46264	86769
7303	46270	86762
7304	46275	86754
7305	46280	86746
7306	46286	86739
7307	46292	86731
7308	46297	86723
7309	46303	86716
7310	46309	86709
7311	46314	86701
7312	46321	86694
7313	46326	86686
7314	46332	86679
7315	46337	86670
7316	46343	86663
7317	46349	86656
7318	46354	86648
7319	46360	86641
7320	46366	86633
7321	46372	86626
7322	46377	86618
7323	46383	86610
7324	46388	86602
7325	46393	86594
7326	46399	86587
7327	46405	86580
7328	46411	86572
7329	46417	86566
7330	46423	86558
7331	46428	86550
7332	46436	86547
7333	46443	86540
7334	46449	86534
7335	46454	86526
7336	46460	86519
7337	46466	86511
7338	46471	86503
7339	46477	86496
7340	46483	86489
7341	46489	86481
7342	46494	86474
7343	46501	86467
7344	46506	86460
7345	46512	86452
7346	46518	86445
7347	46523	86437
7348	46529	86429
7349	46534	86421
7350	46540	86414
7351	46546	86407
7352	46552	86399
7353	46558	86392
7354	46564	86385
7355	46570	86378
7356	46575	86370
7357	46581	86363
7358	46586	86355
7359	46592	86347
7360	46598	86341
7361	46605	86335
7362	46610	86327
7363	46616	86320
7364	46622	86312
7365	46627	86304
7366	46633	86297
7367	46638	86289
7368	46644	86282
7369	46650	86275
7370	46656	86268
7371	46662	86261
7372	46668	86254
7373	46674	86247
7374	46680	86240
7375	46687	86234
7376	46693	86227
7377	46698	86219
7378	46704	86211
7379	46709	86204
7380	46715	86196
7381	46721	86189
7382	46726	86181
7383	46732	86173
7384	46738	86167
7385	46744	86160
7386	46750	86152
7387	46755	86145
7388	46761	86137
7389	46767	86129
7390	46772	86121
7391	46778	86114
7392	46784	86107
7393	46789	86099
7394	46795	86092
7395	46800	86083
7396	46806	86075
7397	46811	86068
7398	46817	86060
7399	46823	86053
7400	46828	86045
7401	46834	86038
7402	46840	86031
7403	46848	86027
7404	46854	86021
7405	46860	86013
7406	46865	86006
7407	46871	85998
7408	46876	85990
7409	46882	85982
7410	46890	85978
7411	46896	85973
7412	46904	85968
7413	46910	85963
7414	46917	85957
7415	46924	85952
7416	46930	85945
7417	46936	85938
7418	46943	85932
7419	46949	85925
7420	46954	85917
7421	46960	85910
7422	46966	85903
7423	46971	85895
7424	46977	85887
7425	46983	85880
7426	46989	85873
7427	46994	85866
7428	47000	85858
7429	47005	85850
7430	47011	85842
7431	47017	85835
7432	47022	85827
7433	47028	85819
7434	47034	85812
7435	47040	85806
7436	47045	85798
7437	47051	85790
7438	47057	85784
7439	47063	85776
7440	47068	85768
7441	47074	85761
7442	47080	85753
7443	47086	85747
7444	47091	85739
7445	47097	85731
7446	47102	85723
7447	47108	85715
7448	47113	85707
7449	47119	85699
7450	47124	85692
7451	47130	85685
7452	47136	85678
7453	47142	85671
7454	47148	85663
7455	47154	85656
7456	47160	85649
7457	47165	85642
7458	47171	85634
7459	47176	85626
7460	47182	85619
7461	47188	85612
7462	47194	85604
7463	47199	85597
7464	47205	85590
7465	47211	85582
7466	47216	85574
7467	47222	85567
7468	47228	85560
7469	47234	85553
7470	47240	85545
7471	47245	85538
7472	47251	85530
7473	47257	85523
7474	47263	85516
7475	47268	85508
7476	47274	85500
7477	47279	85492
7478	47285	85484
